match,start_time,player_name,player_team,market,line,over_price,under_price,margin,agency
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Brian Thomas Jr.,Jacksonville Jaguars,Receiving Yards,19.5,1.05,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Brian Thomas Jr.,Jacksonville Jaguars,Receiving Yards,29.5,1.18,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Brian Thomas Jr.,Jacksonville Jaguars,Receiving Yards,39.5,1.36,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Brian Thomas Jr.,Jacksonville Jaguars,Receiving Yards,49.5,1.65,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Brian Thomas Jr.,Jacksonville Jaguars,Receiving Yards,59.5,2,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Brian Thomas Jr.,Jacksonville Jaguars,Receiving Yards,60.5,2.1,1.68,1.071,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Brian Thomas Jr.,Jacksonville Jaguars,Receiving Yards,69.5,2.55,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Brian Thomas Jr.,Jacksonville Jaguars,Receiving Yards,79.5,3.3,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Brian Thomas Jr.,Jacksonville Jaguars,Receiving Yards,89.5,4.5,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Christian Kirk,Jacksonville Jaguars,Receiving Yards,19.5,1.11,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Christian Kirk,Jacksonville Jaguars,Receiving Yards,29.5,1.32,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Christian Kirk,Jacksonville Jaguars,Receiving Yards,39.5,1.6,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Christian Kirk,Jacksonville Jaguars,Receiving Yards,49.5,2,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Christian Kirk,Jacksonville Jaguars,Receiving Yards,50.5,2.1,1.68,1.071,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Christian Kirk,Jacksonville Jaguars,Receiving Yards,59.5,2.6,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Christian Kirk,Jacksonville Jaguars,Receiving Yards,69.5,3.5,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Christian Kirk,Jacksonville Jaguars,Receiving Yards,79.5,4.8,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Christian Kirk,Jacksonville Jaguars,Receiving Yards,89.5,7,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Cole Kmet,Chicago Bears,Receiving Yards,9.5,1.08,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Cole Kmet,Chicago Bears,Receiving Yards,19.5,1.32,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Cole Kmet,Chicago Bears,Receiving Yards,29.5,1.72,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Cole Kmet,Chicago Bears,Receiving Yards,35.5,2.05,1.72,1.069,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Cole Kmet,Chicago Bears,Receiving Yards,39.5,2.25,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Cole Kmet,Chicago Bears,Receiving Yards,49.5,3.1,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Cole Kmet,Chicago Bears,Receiving Yards,59.5,4.5,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Cole Kmet,Chicago Bears,Receiving Yards,69.5,6.5,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Cole Kmet,Chicago Bears,Receiving Yards,79.5,9,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Cole Kmet,Chicago Bears,Receiving Yards,89.5,13,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,D'Andre Swift,Chicago Bears,Receiving Yards,9.5,1.32,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,D'Andre Swift,Chicago Bears,Receiving Yards,19.5,1.9,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,D'Andre Swift,Chicago Bears,Receiving Yards,25.5,2.4,1.53,1.07,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,D'Andre Swift,Chicago Bears,Receiving Yards,29.5,2.8,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,D'Andre Swift,Chicago Bears,Receiving Yards,39.5,4.5,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,D'Andre Swift,Chicago Bears,Receiving Yards,49.5,7,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,D'Andre Swift,Chicago Bears,Receiving Yards,59.5,11,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,D'Andre Swift,Chicago Bears,Receiving Yards,69.5,17,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,DJ Moore,Chicago Bears,Receiving Yards,29.5,1.09,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,DJ Moore,Chicago Bears,Receiving Yards,39.5,1.23,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,DJ Moore,Chicago Bears,Receiving Yards,49.5,1.44,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,DJ Moore,Chicago Bears,Receiving Yards,59.5,1.72,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,DJ Moore,Chicago Bears,Receiving Yards,69.5,2.05,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,DJ Moore,Chicago Bears,Receiving Yards,70.5,2.15,1.65,1.071,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,DJ Moore,Chicago Bears,Receiving Yards,79.5,2.6,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,DJ Moore,Chicago Bears,Receiving Yards,89.5,3.3,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,DJ Moore,Chicago Bears,Receiving Yards,99.5,4.25,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Evan Engram,Jacksonville Jaguars,Receiving Yards,9.5,1.05,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Evan Engram,Jacksonville Jaguars,Receiving Yards,19.5,1.24,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Evan Engram,Jacksonville Jaguars,Receiving Yards,29.5,1.55,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Evan Engram,Jacksonville Jaguars,Receiving Yards,39.5,2,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Evan Engram,Jacksonville Jaguars,Receiving Yards,40.5,2.05,1.72,1.069,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Evan Engram,Jacksonville Jaguars,Receiving Yards,49.5,2.65,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Evan Engram,Jacksonville Jaguars,Receiving Yards,59.5,3.7,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Evan Engram,Jacksonville Jaguars,Receiving Yards,69.5,5.25,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Evan Engram,Jacksonville Jaguars,Receiving Yards,79.5,7.5,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Evan Engram,Jacksonville Jaguars,Receiving Yards,89.5,11,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,G Everett,NA,Receiving Yards,9.5,2.25,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,G Everett,NA,Receiving Yards,10.5,2.45,1.52,1.066,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,G Everett,NA,Receiving Yards,19.5,4.25,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,G Everett,NA,Receiving Yards,29.5,8.5,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,G Everett,NA,Receiving Yards,39.5,15,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Gabe Davis,Jacksonville Jaguars,Receiving Yards,9.5,1.12,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Gabe Davis,Jacksonville Jaguars,Receiving Yards,19.5,1.42,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Gabe Davis,Jacksonville Jaguars,Receiving Yards,29.5,1.9,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Gabe Davis,Jacksonville Jaguars,Receiving Yards,35.5,2.3,1.58,1.068,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Gabe Davis,Jacksonville Jaguars,Receiving Yards,39.5,2.6,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Gabe Davis,Jacksonville Jaguars,Receiving Yards,49.5,3.7,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Gabe Davis,Jacksonville Jaguars,Receiving Yards,59.5,5.5,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Gabe Davis,Jacksonville Jaguars,Receiving Yards,69.5,8,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Gabe Davis,Jacksonville Jaguars,Receiving Yards,79.5,11,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Gabe Davis,Jacksonville Jaguars,Receiving Yards,89.5,17,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Keenan Allen,Chicago Bears,Receiving Yards,19.5,1.11,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Keenan Allen,Chicago Bears,Receiving Yards,29.5,1.3,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Keenan Allen,Chicago Bears,Receiving Yards,39.5,1.6,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Keenan Allen,Chicago Bears,Receiving Yards,49.5,2,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Keenan Allen,Chicago Bears,Receiving Yards,50.5,2.05,1.72,1.069,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Keenan Allen,Chicago Bears,Receiving Yards,59.5,2.6,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Keenan Allen,Chicago Bears,Receiving Yards,69.5,3.4,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Keenan Allen,Chicago Bears,Receiving Yards,79.5,4.8,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Keenan Allen,Chicago Bears,Receiving Yards,89.5,6.5,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Rome Odunze,Chicago Bears,Receiving Yards,19.5,1.17,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Rome Odunze,Chicago Bears,Receiving Yards,29.5,1.4,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Rome Odunze,Chicago Bears,Receiving Yards,39.5,1.75,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Rome Odunze,Chicago Bears,Receiving Yards,45.5,2.05,1.72,1.069,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Rome Odunze,Chicago Bears,Receiving Yards,49.5,2.3,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Rome Odunze,Chicago Bears,Receiving Yards,59.5,3,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Rome Odunze,Chicago Bears,Receiving Yards,69.5,4.25,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Rome Odunze,Chicago Bears,Receiving Yards,79.5,6,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Rome Odunze,Chicago Bears,Receiving Yards,89.5,8.5,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Travis Etienne,Jacksonville Jaguars,Receiving Yards,9.5,1.42,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Travis Etienne,Jacksonville Jaguars,Receiving Yards,19.5,2.1,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Travis Etienne,Jacksonville Jaguars,Receiving Yards,20.5,2.25,1.6,1.069,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Travis Etienne,Jacksonville Jaguars,Receiving Yards,29.5,3.3,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Travis Etienne,Jacksonville Jaguars,Receiving Yards,39.5,5.5,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Travis Etienne,Jacksonville Jaguars,Receiving Yards,49.5,9,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Travis Etienne,Jacksonville Jaguars,Receiving Yards,59.5,13,NA,NA,TAB
Chicago Bears v Jacksonville Jaguars,2024-10-13T13:30:00.000Z,Travis Etienne,Jacksonville Jaguars,Receiving Yards,69.5,21,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Austin Ekeler,Washington Commanders,Receiving Yards,9.5,1.3,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Austin Ekeler,Washington Commanders,Receiving Yards,19.5,1.85,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Austin Ekeler,Washington Commanders,Receiving Yards,25.5,2.35,1.55,1.071,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Austin Ekeler,Washington Commanders,Receiving Yards,29.5,2.7,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Austin Ekeler,Washington Commanders,Receiving Yards,39.5,4.25,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Austin Ekeler,Washington Commanders,Receiving Yards,49.5,6.5,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Austin Ekeler,Washington Commanders,Receiving Yards,59.5,10,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Austin Ekeler,Washington Commanders,Receiving Yards,69.5,15,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Derrick Henry,Baltimore Ravens,Receiving Yards,9.5,1.8,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Derrick Henry,Baltimore Ravens,Receiving Yards,15.5,2.6,1.46,1.07,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Derrick Henry,Baltimore Ravens,Receiving Yards,19.5,3.3,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Derrick Henry,Baltimore Ravens,Receiving Yards,29.5,6.5,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Derrick Henry,Baltimore Ravens,Receiving Yards,39.5,13,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Derrick Henry,Baltimore Ravens,Receiving Yards,49.5,21,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Isaiah Likely,Baltimore Ravens,Receiving Yards,9.5,1.23,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Isaiah Likely,Baltimore Ravens,Receiving Yards,19.5,1.68,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Isaiah Likely,Baltimore Ravens,Receiving Yards,25.5,2.1,1.68,1.071,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Isaiah Likely,Baltimore Ravens,Receiving Yards,29.5,2.35,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Isaiah Likely,Baltimore Ravens,Receiving Yards,39.5,3.5,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Isaiah Likely,Baltimore Ravens,Receiving Yards,49.5,5.5,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Isaiah Likely,Baltimore Ravens,Receiving Yards,59.5,8.5,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Isaiah Likely,Baltimore Ravens,Receiving Yards,69.5,13,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Isaiah Likely,Baltimore Ravens,Receiving Yards,79.5,19,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Jaylen Hill,NA,Receiving Yards,9.5,1.4,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Jaylen Hill,NA,Receiving Yards,19.5,2.1,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Jaylen Hill,NA,Receiving Yards,20.5,2.2,1.62,1.072,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Jaylen Hill,NA,Receiving Yards,29.5,3.2,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Jaylen Hill,NA,Receiving Yards,39.5,5.25,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Jaylen Hill,NA,Receiving Yards,49.5,8.5,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Jaylen Hill,NA,Receiving Yards,59.5,13,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Jaylen Hill,NA,Receiving Yards,69.5,21,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,L McCaffrey,NA,Receiving Yards,9.5,1.36,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,L McCaffrey,NA,Receiving Yards,19.5,1.95,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,L McCaffrey,NA,Receiving Yards,20.5,2.05,1.72,1.069,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,L McCaffrey,NA,Receiving Yards,29.5,2.9,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,L McCaffrey,NA,Receiving Yards,39.5,4.6,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,L McCaffrey,NA,Receiving Yards,49.5,7.5,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,L McCaffrey,NA,Receiving Yards,59.5,11,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,L McCaffrey,NA,Receiving Yards,69.5,17,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Mark Andrews,Baltimore Ravens,Receiving Yards,9.5,1.18,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Mark Andrews,Baltimore Ravens,Receiving Yards,19.5,1.6,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Mark Andrews,Baltimore Ravens,Receiving Yards,29.5,2.2,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Mark Andrews,Baltimore Ravens,Receiving Yards,30.5,2.3,1.58,1.068,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Mark Andrews,Baltimore Ravens,Receiving Yards,39.5,3.2,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Mark Andrews,Baltimore Ravens,Receiving Yards,49.5,4.8,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Mark Andrews,Baltimore Ravens,Receiving Yards,59.5,7.5,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Mark Andrews,Baltimore Ravens,Receiving Yards,69.5,11,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Mark Andrews,Baltimore Ravens,Receiving Yards,79.5,15,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Nelson Agholor,Baltimore Ravens,Receiving Yards,9.5,1.38,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Nelson Agholor,Baltimore Ravens,Receiving Yards,19.5,2,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Nelson Agholor,Baltimore Ravens,Receiving Yards,20.5,2.15,1.65,1.071,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Nelson Agholor,Baltimore Ravens,Receiving Yards,29.5,3.1,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Nelson Agholor,Baltimore Ravens,Receiving Yards,39.5,5,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Nelson Agholor,Baltimore Ravens,Receiving Yards,49.5,8,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Nelson Agholor,Baltimore Ravens,Receiving Yards,59.5,13,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Nelson Agholor,Baltimore Ravens,Receiving Yards,69.5,19,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Noah Brown,Washington Commanders,Receiving Yards,9.5,1.15,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Noah Brown,Washington Commanders,Receiving Yards,19.5,1.5,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Noah Brown,Washington Commanders,Receiving Yards,29.5,2,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Noah Brown,Washington Commanders,Receiving Yards,30.5,2.1,1.68,1.071,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Noah Brown,Washington Commanders,Receiving Yards,39.5,2.8,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Noah Brown,Washington Commanders,Receiving Yards,49.5,4.25,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Noah Brown,Washington Commanders,Receiving Yards,59.5,6.5,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Noah Brown,Washington Commanders,Receiving Yards,69.5,9,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Noah Brown,Washington Commanders,Receiving Yards,79.5,13,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Noah Brown,Washington Commanders,Receiving Yards,89.5,19,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Rashod Bateman,Baltimore Ravens,Receiving Yards,9.5,1.08,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Rashod Bateman,Baltimore Ravens,Receiving Yards,19.5,1.34,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Rashod Bateman,Baltimore Ravens,Receiving Yards,29.5,1.72,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Rashod Bateman,Baltimore Ravens,Receiving Yards,35.5,2.1,1.68,1.071,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Rashod Bateman,Baltimore Ravens,Receiving Yards,39.5,2.3,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Rashod Bateman,Baltimore Ravens,Receiving Yards,49.5,3.2,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Rashod Bateman,Baltimore Ravens,Receiving Yards,59.5,4.6,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Rashod Bateman,Baltimore Ravens,Receiving Yards,69.5,7,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Rashod Bateman,Baltimore Ravens,Receiving Yards,79.5,10,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Rashod Bateman,Baltimore Ravens,Receiving Yards,89.5,13,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Terry McLaurin,Washington Commanders,Receiving Yards,29.5,1.12,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Terry McLaurin,Washington Commanders,Receiving Yards,39.5,1.29,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Terry McLaurin,Washington Commanders,Receiving Yards,49.5,1.52,NA,NA,TAB
Baltimore Ravens v Washington Commanders,2024-10-13T17:00:00.000Z,Terry McLaurin,Washington Commanders,Receiving Yards,59.5,1.85,NA,NA,TAB
